"id_student","code_module","code_presentation","final_result","gender","highest_education","age_band","region","score_avg","intial weeks","late weeks","mid weeks","intial weeks -active","late weeks -active","mid weeks -active","cluster","x","y"
435294,"FFF","2014J","Withdrawn","F","Lower Than A Level","0-35","Wales",0,75,0,0,1,0,0,2,2.03487936766636,-1.69652587477173
439950,"FFF","2014J","Fail","M","Lower Than A Level","0-35","Ireland",73.2222222222222,217,277,490,1,1,1,3,-0.599711225134089,-1.75654739998878
439995,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","East Anglian Region",66.4166666666667,309,908,1506,1,1,1,3,-2.36214726341141,-0.671615218745821
441165,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","South Region",63.3636363636364,388,942,976,1,1,1,3,-2.26791586970612,-0.755042753975413
442199,"FFF","2014J","Pass","M","Lower Than A Level","0-35","East Anglian Region",72.1818181818182,204,646,304,1,1,1,3,-1.39574528290111,-0.992254218776945
442347,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","South West Region",85.3333333333333,449,0,44,1,0,1,2,0.157354480346401,-1.5034543835428
442563,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","North Region",88.25,324,826,1105,1,1,1,3,-2.34617281571094,-0.464486692957166
443151,"FFF","2014J","Pass","F","Lower Than A Level","0-35","East Anglian Region",86.5833333333333,175,776,1557,1,1,1,1,-0.762348611546778,1.59483849294099
443514,"FFF","2014J","Pass","M","HE Qualification","0-35","Ireland",76,167,581,2249,1,1,1,3,-2.25893549838098,-0.536937537133128
444011,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","East Anglian Region",80.4166666666667,258,292,1024,1,1,1,3,-1.48258274560461,-0.850266935391367
444907,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","East Midlands Region",84.5,449,737,1417,1,1,1,3,-2.47426985562992,-0.487479704099753
445686,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","Ireland",75.9166666666667,231,510,711,1,1,1,3,-1.55476052232658,-0.858446772017416
465078,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","Yorkshire Region",74.6666666666667,916,0,410,1,0,1,2,-0.462727774673505,-1.49850846722001
465121,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","Wales",72.9090909090909,257,779,517,1,1,1,3,-1.38626384583802,-1.42665414479067
466120,"FFF","2014J","Fail","M","Lower Than A Level","0-35","East Anglian Region",76.25,561,0,711,1,0,1,3,-0.801736165708078,-1.74180499233391
466987,"FFF","2014J","Pass","M","Lower Than A Level","0-35","North Region",78,354,1525,1928,1,1,1,3,-3.37367604050295,-0.235688596791668
467312,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","London Region",0,10,0,10,1,0,1,2,1.59449458151587,-2.77120492315766
469499,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","North Region",79.5,875,1388,5001,1,1,1,3,-5.16137251178582,0.347419314634445
471284,"FFF","2014J","Fail","M","Lower Than A Level","0-35","Yorkshire Region",64.5,362,789,1492,1,1,1,3,-1.72226833209047,-1.46164294760985
472401,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","North Region",0,13,0,0,1,0,0,3,1.05800979838677,-3.23586762436823
474667,"FFF","2014J","Pass","M","Lower Than A Level","0-35","London Region",71.5,340,540,2282,1,1,1,3,-2.19220772502097,-0.744564105195858
475015,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","Wales",72.1666666666667,669,454,1938,1,1,1,3,-2.47191815371781,-0.670325563103694
476401,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","Ireland",59.1666666666667,923,2325,4790,1,1,1,3,-6.10665385461288,0.493230055452905
476629,"FFF","2014J","Pass","F","Lower Than A Level","0-35","Wales",64.0833333333333,859,215,1721,1,1,1,3,-1.62672476492547,0.093873480517656
479939,"FFF","2014J","Pass","F","No Formal quals","0-35","North Region",69.5833333333333,764,2100,6504,1,1,1,3,-6.17550964455851,2.05091336385263
481240,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","Yorkshire Region",77.25,35,2,241,1,1,1,3,0.14542981607677,-2.1377776094999
481717,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","North Western Region",86.25,1118,459,3285,1,1,1,3,-3.70796124102953,-0.189712578609596
482644,"FFF","2014J","Pass","M","HE Qualification","0-35","London Region",91.0833333333333,218,1028,1937,1,1,1,3,-2.91666132980628,-0.151506062374973
483656,"FFF","2014J","Withdrawn","F","Lower Than A Level","0-35","East Midlands Region",67,498,0,127,1,0,1,2,0.769178807587858,-0.670326760278646
484494,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","South West Region",70,209,0,0,1,0,0,2,0.632926393141081,-1.77095497095627
486087,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","Yorkshire Region",85.4166666666667,433,355,1689,1,1,1,3,-1.87373851029748,-0.93737457623524
488525,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","North Region",80.4166666666667,297,345,1352,1,1,1,3,-1.72494841412393,-0.77070180388116
489048,"FFF","2014J","Withdrawn","F","A Level or Equivalent","0-35","London Region",0,58,0,0,1,0,0,2,1.95638075189292,-1.61610771117207
489493,"FFF","2014J","Withdrawn","F","A Level or Equivalent","0-35","North Western Region",0,83,0,0,1,0,0,1,2.36162749898809,-1.06283345083617
489553,"FFF","2014J","Fail","M","HE Qualification","0-35","West Midlands Region",0,181,658,195,1,1,1,3,-0.369518883055535,-2.46050291234158
491126,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","West Midlands Region",90.0833333333333,722,492,1928,1,1,1,3,-2.76537522969013,-0.396913783011855
491863,"FFF","2014J","Pass","M","Lower Than A Level","0-35","North Western Region",84.25,456,187,1127,1,1,1,3,-1.57919381787124,-0.874796099689997
491959,"FFF","2014J","Withdrawn","M","HE Qualification","0-35","West Midlands Region",66,478,0,115,1,0,1,2,0.0911449020302492,-1.58411359637724
492024,"FFF","2014J","Pass","M","Lower Than A Level","0-35","Scotland",79,333,494,2247,1,1,1,3,-2.18883362087887,-0.67000009841172
494184,"FFF","2014J","Pass","M","Lower Than A Level","0-35","Ireland",68.4166666666667,265,990,946,1,1,1,3,-2.11347239234316,-0.777567851740546
496493,"FFF","2014J","Withdrawn","F","A Level or Equivalent","0-35","Scotland",66,344,0,201,1,0,1,3,0.407913247997031,-1.17037002969075
497415,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","Ireland",76,1165,1327,1638,1,1,1,3,-4.11300967017653,-0.140624920331945
498442,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","Ireland",90.5,672,2173,3707,1,1,1,3,-5.28528963103003,0.328353931117091
500068,"FFF","2014J","Pass","M","Lower Than A Level","0-35","West Midlands Region",89.1666666666667,340,596,3051,1,1,1,3,-2.74035129790034,-0.367780301163857
500618,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","East Anglian Region",79.75,398,587,722,1,1,1,3,-1.90475063506997,-0.732268354283686
501444,"FFF","2014J","Distinction","M","Lower Than A Level","0-35","South Region",86.5,437,738,2324,1,1,1,3,-2.51557620055699,-0.73496432650836
502011,"FFF","2014J","Pass","F","Lower Than A Level","0-35","East Midlands Region",80.75,802,760,1752,1,1,1,3,-2.42026866187318,0.572633628499601
504270,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","North Region",51,0,0,122,0,0,1,3,0.28989337090371,-2.20629015359238
507311,"FFF","2014J","Fail","M","Lower Than A Level","0-35","South East Region",66,261,0,1,1,0,1,2,0.391718982049727,-1.4981907294966
507743,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","South East Region",81.0833333333333,736,608,3592,1,1,1,3,-3.48013015349336,-0.228236203059524
507935,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","South East Region",90.4166666666667,1348,631,3466,1,1,1,3,-4.10915538615702,-0.292951858315935
510762,"FFF","2014J","Fail","M","Lower Than A Level","0-35","South West Region",0,194,0,0,1,0,0,2,1.15062957805681,-2.4170162708762
511309,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","Wales",62.9166666666667,511,193,1092,1,1,1,3,-1.52430813193078,-1.07342736043683
511981,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South East Region",55.9166666666667,485,814,1178,1,1,1,3,-2.13171107929298,-0.952661367164363
513272,"FFF","2014J","Fail","F","Lower Than A Level","0-35","North Western Region",60,85,0,141,1,0,1,2,1.13853796863801,-0.536042984312993
513422,"FFF","2014J","Pass","F","A Level or Equivalent","0-35","South East Region",71.0833333333333,156,942,976,1,1,1,3,-1.53665008917711,0.363464929258817
514078,"FFF","2014J","Pass","M","Lower Than A Level","0-35","North Western Region",70.25,1040,321,3176,1,1,1,3,-3.13139719943978,-0.590349809389858
516602,"FFF","2014J","Distinction","M","HE Qualification","0-35","North Region",85.3333333333333,237,109,961,1,1,1,3,-1.13630063830326,-1.11522409848821
517551,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","North Region",62.0833333333333,226,612,1324,1,1,1,3,-1.77211633141281,-0.914523496432842
519115,"FFF","2014J","Fail","M","Lower Than A Level","0-35","North Western Region",64.9166666666667,189,1088,833,1,1,1,3,-1.62867205214292,-1.44389542636508
520265,"FFF","2014J","Fail","M","Lower Than A Level","0-35","Yorkshire Region",0,2,0,0,1,0,0,2,1.39215661011328,-2.45797643495187
521153,"FFF","2014J","Fail","M","Lower Than A Level","0-35","Wales",79,92,0,89,1,0,1,3,0.000769882315760057,-1.89166893807157
521703,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",87.5,555,0,0,1,0,0,2,0.0188985638345506,-1.45734056900991
523017,"FFF","2014J","Pass","M","No Formal quals","0-35","London Region",79,353,157,2225,1,1,1,3,-2.18269009393473,-0.492292608435252
523249,"FFF","2014J","Pass","M","Lower Than A Level","0-35","West Midlands Region",84.1666666666667,347,293,1981,1,1,1,3,-1.90443243705337,-0.728849708242793
523589,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","London Region",93,516,0,0,1,0,0,3,-0.524807398714784,-1.85419070597431
525523,"FFF","2014J","Withdrawn","M","HE Qualification","0-35","Scotland",0,73,0,0,1,0,0,3,0.882648779132343,-3.13902272830072
526721,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","West Midlands Region",93.25,921,510,2994,1,1,1,3,-3.26672507946511,-0.468934450137715
530148,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","Scotland",61.6363636363636,577,560,192,1,1,1,3,-1.05720365505001,-1.97865886081877
531018,"FFF","2014J","Distinction","F","HE Qualification","0-35","Scotland",90.1666666666667,577,576,3361,1,1,1,3,-2.60877517831773,0.644581168643174
531871,"FFF","2014J","Pass","M","HE Qualification","0-35","Wales",80.1818181818182,459,658,995,1,1,1,3,-2.28036736244797,-0.557257423016529
532254,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","North Western Region",81.4166666666667,837,1547,1602,1,1,1,3,-4.01751313077569,-0.0372197918115102
534018,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",64,441,0,1,1,0,1,2,0.401989006860025,-1.80353818293532
534457,"FFF","2014J","Pass","F","HE Qualification","0-35","Scotland",66.3333333333333,314,157,1456,1,1,1,3,-0.988693286625828,0.111775713200167
535542,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","Scotland",64,517,0,220,1,0,1,2,0.221664891148075,-1.75651930449773
535997,"FFF","2014J","Withdrawn","F","Lower Than A Level","0-35","North Western Region",53.1666666666667,203,0,644,1,0,1,2,1.08159288618768,-0.85009370771142
536351,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South East Region",82.8333333333333,566,475,1571,1,1,1,3,-2.23577735443933,-0.671855204271939
541532,"FFF","2014J","Withdrawn","F","HE Qualification","0-35","North Region",64.6363636363636,540,733,1809,1,1,1,3,-1.46524311674373,-0.489771822722004
542202,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","West Midlands Region",75.1666666666667,1267,610,2401,1,1,1,3,-3.62943071832814,-0.362614979730443
543432,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","South Region",79.6666666666667,720,0,696,1,0,1,3,-0.914465652252105,-1.8954735345533
544141,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","Ireland",55.25,248,0,898,1,0,1,3,-0.365689955029515,-1.9859904530899
545164,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South East Region",71.4545454545455,331,295,2161,1,1,1,3,-1.82658006160802,-0.880188983044243
546645,"FFF","2014J","Pass","M","Lower Than A Level","0-35","Wales",79.25,703,562,2057,1,1,1,3,-2.66854656553929,-0.582153914955695
547347,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","London Region",72.5,76,184,1497,1,1,1,3,-1.22039417280482,-0.982202711136345
549219,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","East Midlands Region",73.8333333333333,751,317,2747,1,1,1,3,-2.73336854504733,-0.581096347327048
549321,"FFF","2014J","Distinction","M","HE Qualification","0-35","North Western Region",89.1666666666667,310,950,1674,1,1,1,3,-2.59705243252948,-0.548429958674415
549847,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South East Region",76.8333333333333,556,1362,2969,1,1,1,3,-3.81430171988045,-0.139366794121883
550420,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","North Region",90.0833333333333,504,755,2475,1,1,1,3,-2.81606776200488,-0.558230463792138
550703,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","South Region",90.8333333333333,848,1261,4093,1,1,1,3,-4.51650268407689,-0.00726870292854254
552173,"FFF","2014J","Pass","M","Lower Than A Level","0-35","Scotland",64.4166666666667,1679,600,3496,1,1,1,3,-4.34907047836821,-0.356782136863801
552832,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","North Region",0,61,0,0,1,0,0,3,0.781357964756617,-2.9092857787108
553284,"FFF","2014J","Pass","F","Lower Than A Level","0-35","East Midlands Region",88.25,851,558,3610,1,1,1,3,-3.02414414668401,0.851521388932197
554063,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","Wales",91.4166666666667,575,982,2190,1,1,1,3,-3.0932274648704,-0.457367870317178
555049,"FFF","2014J","Distinction","M","Lower Than A Level","0-35","South Region",89.25,769,1352,3011,1,1,1,3,-3.99653715898485,-0.238953367946539
555827,"FFF","2014J","Fail","M","Lower Than A Level","0-35","Yorkshire Region",81,201,4,65,1,1,1,3,-0.152507007442318,-1.84249076822039
557830,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","North Western Region",68,459,0,210,1,0,1,3,-0.495217900281873,-1.86304198128904
558044,"FFF","2014J","Distinction","M","Lower Than A Level","0-35","North Region",92.9166666666667,405,643,2158,1,1,1,3,-2.35760248915557,-0.722217832863898
558764,"FFF","2014J","Pass","M","Lower Than A Level","0-35","East Midlands Region",75.75,909,400,2355,1,1,1,3,-2.80419254958549,-0.620992060647759
560047,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","East Anglian Region",83.6666666666667,374,550,2659,1,1,1,3,-2.61752741887254,-0.428779617505368
560645,"FFF","2014J","Pass","M","HE Qualification","0-35","Scotland",82.9166666666667,742,537,3750,1,1,1,3,-3.57843560555451,-0.129198596219865
561231,"FFF","2014J","Pass","F","Lower Than A Level","0-35","North Western Region",86.75,646,1162,2683,1,1,1,3,-3.14926286641134,0.942965179740585
561311,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","West Midlands Region",0,36,0,0,1,0,0,2,1.56565627380265,-2.76706487720198
562754,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","East Anglian Region",69.9166666666667,928,66,1104,1,1,1,3,-1.96587126577006,-0.947021283428146
562990,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","East Anglian Region",65,452,139,1130,1,1,1,3,-1.41839934736147,-1.07770205436402
563414,"FFF","2014J","Pass","M","Lower Than A Level","0-35","East Midlands Region",83.4166666666667,1094,257,4436,1,1,1,3,-3.74105796213894,-0.251489360683813
564243,"FFF","2014J","Pass","M","Lower Than A Level","0-35","North Western Region",82.25,624,1627,5299,1,1,1,3,-5.18863039352876,0.402647832472693
568447,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","South Region",0,88,0,0,1,0,0,2,1.50024270262069,-2.75597149943149
569745,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",0,62,0,0,1,0,0,2,1.53294948821167,-2.76151818831674
569876,"FFF","2014J","Pass","M","HE Qualification","0-35","North Region",86.6666666666667,936,989,4079,1,1,1,3,-4.55450543574426,0.223974535731949
572074,"FFF","2014J","Pass","F","A Level or Equivalent","0-35","South West Region",70.6363636363636,52,272,4376,1,1,1,1,-1.00350645574621,1.59190076616008
573583,"FFF","2014J","Pass","M","Lower Than A Level","0-35","Scotland",75.8333333333333,303,585,1335,1,1,1,3,-1.87998078220172,-0.804969874034718
574068,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","West Midlands Region",0,186,0,0,1,0,0,3,0.84038387887755,-3.19896080986255
574527,"FFF","2014J","Fail","M","Lower Than A Level","0-35","London Region",58.1666666666667,680,2382,3279,1,1,1,2,-4.30854107593642,0.0733577452662478
575069,"FFF","2014J","Pass","M","Lower Than A Level","0-35","East Anglian Region",70.25,504,893,1843,1,1,1,3,-2.65829454525136,-0.621234055993639
575112,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","Yorkshire Region",83.5833333333333,217,510,2706,1,1,1,3,-2.38723142288308,-0.475752609483853
575685,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","London Region",38.3333333333333,15,0,243,1,0,1,3,0.353615253602407,-2.35963984459339
575710,"FFF","2014J","Withdrawn","M","HE Qualification","0-35","North Western Region",58,580,0,0,1,0,0,2,0.0890473288333173,-1.6881531133867
575983,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","South West Region",0,231,0,0,1,0,0,2,1.32035538187029,-2.72546471056264
576140,"FFF","2014J","Withdrawn","F","Lower Than A Level","0-35","North Region",0,756,0,0,1,0,0,2,1.17821317584104,-1.55124529281586
577032,"FFF","2014J","Fail","M","Lower Than A Level","0-35","South East Region",76.5,359,0,493,1,0,1,3,-0.465850725715241,-1.81213758882555
578495,"FFF","2014J","Withdrawn","M","HE Qualification","0-35","South East Region",74,152,0,36,1,0,1,3,0.0133769040607358,-2.1030907159283
578847,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","Ireland",83.8333333333333,602,638,2359,1,1,1,3,-2.68400028003248,-0.694709255133884
579221,"FFF","2014J","Withdrawn","F","Lower Than A Level","0-35","Scotland",95,450,0,525,1,0,1,3,-0.0471420177879811,-0.78884208164311
579660,"FFF","2014J","Pass","M","Lower Than A Level","0-35","London Region",84,442,408,1232,1,1,1,3,-1.87660397846218,-0.76174642401195
579686,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","Wales",74.25,96,668,2277,1,1,1,3,-2.17171922948321,-0.614956864131086
580459,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","North Region",84.25,265,765,2355,1,1,1,3,-2.63820523478088,-0.384951626742127
580926,"FFF","2014J","Fail","M","Lower Than A Level","0-35","North Western Region",52.6666666666667,64,2,292,1,1,1,2,0.660666959591066,-1.68104216417852
581659,"FFF","2014J","Distinction","F","Lower Than A Level","0-35","South Region",90.3333333333333,1058,871,5929,1,1,1,3,-4.37890379017976,1.08236262344777
581779,"FFF","2014J","Pass","F","A Level or Equivalent","0-35","Scotland",79.75,149,300,2429,1,1,1,3,-1.37391876462767,0.380986438856211
582034,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","Yorkshire Region",61.5,392,0,828,1,0,1,2,0.169245024859425,-1.73191944114292
582117,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South West Region",81.75,426,404,1311,1,1,1,3,-1.85903943046574,-0.786773703603976
582141,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","West Midlands Region",0,11,0,0,1,0,0,3,0.844255629354658,-2.9199524881055
582266,"FFF","2014J","Fail","M","Lower Than A Level","0-35","South West Region",33.6,220,0,497,1,0,1,2,0.582409540588062,-1.88114194435599
582653,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","South Region",82.75,222,540,323,1,1,1,3,-1.50074566438139,-0.807096404732797
582749,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","South Region",0,117,0,0,1,0,0,2,1.46376205715383,-2.74978480798256
583318,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","South Region",72,41,623,522,1,1,1,3,-1.34423460285819,-0.925705049085256
584515,"FFF","2014J","Pass","F","A Level or Equivalent","0-35","Yorkshire Region",79.8333333333333,1787,186,1837,1,1,1,3,-3.0634192770634,0.594292297892753
585021,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","North Western Region",0,25,0,0,1,0,0,3,1.04291435888324,-3.2333076141135
585224,"FFF","2014J","Pass","M","Lower Than A Level","0-35","Wales",63.75,727,427,2690,1,1,1,3,-2.61608611500319,-0.76434069491192
585284,"FFF","2014J","Pass","M","Lower Than A Level","0-35","Yorkshire Region",82.5833333333333,392,739,1057,1,1,1,3,-2.14634365819118,-0.659640195356505
585572,"FFF","2014J","Fail","M","Lower Than A Level","0-35","East Midlands Region",76.1111111111111,1260,0,1329,1,0,1,3,-1.91869859256844,-1.50765704268595
585958,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South West Region",89.5833333333333,339,262,1881,1,1,1,3,-1.87217036527879,-0.685084111575378
586282,"FFF","2014J","Withdrawn","F","Lower Than A Level","0-35","East Midlands Region",0,89,0,0,1,0,0,2,2.01726802157891,-1.69353919614122
586811,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","South Region",54,246,0,3,1,0,1,3,-0.00417556479413177,-2.12944029030063
587706,"FFF","2014J","Fail","M","HE Qualification","0-35","Scotland",65,415,0,166,1,0,1,3,-0.492083161889421,-1.83568177358435
589080,"FFF","2014J","Distinction","M","HE Qualification","0-35","North Region",89.9166666666667,906,1322,4265,1,1,1,3,-4.82296614754058,0.129679767937272
589162,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","London Region",86.5833333333333,297,1086,3453,1,1,1,3,-3.52933149383103,-0.039637679281544
589389,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South West Region",69.8181818181818,146,731,241,1,1,1,3,-1.3807879183105,-1.00561184761929
590120,"FFF","2014J","Pass","F","HE Qualification","0-35","Scotland",84.6666666666667,671,765,2371,1,1,1,3,-2.74098095660532,0.85588603833917
590818,"FFF","2014J","Fail","M","A Level or Equivalent","0-35","West Midlands Region",53,40,0,243,1,0,1,3,0.172335115157179,-2.15333060400765
591746,"FFF","2014J","Withdrawn","M","HE Qualification","0-35","Wales",73,267,0,826,1,0,1,3,-0.426681705984137,-1.98113539419483
592233,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","Yorkshire Region",0,50,0,0,1,0,0,2,1.5480449277152,-2.76407819857147
592295,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South Region",82,166,511,1406,1,1,1,3,-1.70536808512116,-0.774763618167995
592558,"FFF","2014J","Pass","M","Lower Than A Level","0-35","North Western Region",81.5833333333333,577,1772,3201,1,1,1,3,-4.49280291203582,0.15706170852214
593136,"FFF","2014J","Pass","F","A Level or Equivalent","0-35","West Midlands Region",76,721,1163,2044,1,1,1,3,-2.98773110828855,0.806293137283319
593722,"FFF","2014J","Fail","M","Lower Than A Level","0-35","London Region",75.2,534,401,1977,1,1,1,2,-1.31263039323757,-0.845969062260039
593796,"FFF","2014J","Distinction","F","Lower Than A Level","0-35","East Anglian Region",80.9166666666667,1632,1785,7368,1,1,1,1,-5.83347490095115,2.8070594659906
594065,"FFF","2014J","Distinction","M","A Level or Equivalent","0-35","South East Region",92.8333333333333,708,264,2100,1,1,1,3,-2.34039619004211,-0.762373404779838
595262,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","West Midlands Region",84.75,549,0,709,1,0,1,2,-0.219735428044404,-1.39657256903466
595721,"FFF","2014J","Pass","M","Lower Than A Level","0-35","London Region",79,159,784,1146,1,1,1,3,-1.9074573255341,-0.724612559560932
595943,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","South Region",91.0833333333333,507,510,2775,1,1,1,3,-2.85534865646029,-0.301408098951229
596253,"FFF","2014J","Pass","M","Lower Than A Level","0-35","East Anglian Region",82.0833333333333,390,810,2222,1,1,1,3,-2.67837449209368,-0.469410225987532
596464,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","Scotland",74,37,0,99,1,0,1,3,0.333437765479906,-2.28685198666754
596758,"FFF","2014J","Pass","M","Lower Than A Level","0-35","East Midlands Region",87.8333333333333,586,671,2087,1,1,1,3,-2.75725525173326,-0.433641933548037
596805,"FFF","2014J","Withdrawn","M","HE Qualification","0-35","Scotland",76,109,0,82,1,0,1,3,0.0292423556301484,-2.07838772591057
597740,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South West Region",77.3333333333333,740,131,1340,1,1,1,3,-1.87801304439596,-0.905554469587418
597937,"FFF","2014J","Fail","M","Lower Than A Level","0-35","South Region",56.5,394,847,3384,1,1,1,2,-2.04870250388178,-0.722885901350119
598442,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","North Western Region",0,11,0,0,1,0,0,3,1.06052570497069,-3.23629429274402
598559,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","Yorkshire Region",89.3333333333333,529,426,3400,1,1,1,3,-3.00165738924559,-0.272572200404452
599007,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","South East Region",0,68,0,0,1,0,0,3,0.988822367328927,-3.22413424403405
600405,"FFF","2014J","Fail","M","Lower Than A Level","0-35","Wales",60,463,17,605,1,1,1,2,-0.0560533623998754,-1.44430014239189
600773,"FFF","2014J","Withdrawn","M","Lower Than A Level","0-35","London Region",80.75,318,0,2148,1,0,1,2,-0.444959100716595,-1.29824845411501
601008,"FFF","2014J","Pass","M","Lower Than A Level","0-35","Wales",84.4166666666667,397,1020,716,1,1,1,3,-2.39159546537441,-0.548302476995374
601235,"FFF","2014J","Pass","M","Lower Than A Level","0-35","East Anglian Region",73.5833333333333,446,630,2625,1,1,1,3,-2.59231010827227,-0.602520232668559
601680,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","London Region",87.2,343,0,409,1,0,1,3,-0.406150753339008,-1.91304265226179
601820,"FFF","2014J","Pass","M","HE Qualification","0-35","North Region",82.6363636363636,56,843,450,1,1,1,3,-1.81949657224883,-0.598620371422896
602594,"FFF","2014J","Pass","M","Lower Than A Level","0-35","South Region",76,263,484,3462,1,1,1,3,-2.52761767473414,-0.559872289004363
603648,"FFF","2014J","Pass","M","HE Qualification","0-35","Scotland",71.6666666666667,663,1022,2955,1,1,1,3,-3.66438619574827,-0.182283091316071
604907,"FFF","2014J","Fail","M","Lower Than A Level","0-35","North Western Region",71.3333333333333,246,5,33,1,1,1,3,-0.0992365211169845,-1.96937964553017
605682,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","North Region",82.5833333333333,330,982,2347,1,1,1,3,-2.97179477725335,-0.292250942628481
606257,"FFF","2014J","Pass","F","HE Qualification","0-35","North Region",93,718,974,4375,1,1,1,3,-3.92239722537619,1.3610025100453
606805,"FFF","2014J","Withdrawn","M","A Level or Equivalent","0-35","London Region",75,105,0,1393,1,0,1,3,-0.362783688365865,-1.99257792069964
606904,"FFF","2014J","Fail","F","A Level or Equivalent","0-35","South Region",68.0833333333333,410,356,596,1,1,1,1,0.361783719397037,0.50868840587711
607243,"FFF","2014J","Pass","M","Lower Than A Level","0-35","London Region",88.1666666666667,1282,1351,6042,1,1,1,3,-6.01835263648911,0.59786381633678
607501,"FFF","2014J","Pass","M","A Level or Equivalent","0-35","London Region",85.5,802,1539,3157,1,1,1,3,-4.60672190109499,0.22621023328443
