"study_outcome","gender","highest_education","age_band","cluster","intial.weeks..active","mid.weeks..active","late.weeks..active","sum_initial_weeks_clicks","total_students","sum_mid_weeks_clicks","sum_late_weeks_clicks","sum_x","sum_y","sum_all_weeks_clicks","weeks_active","sum_score","initial_weeks_clicks_per_student","mid_weeks_clicks_per_student","late_weeks_clicks_per_student","avg_clicks_per_student","percent_weeks_active","x","y","grade","gender_age_band","xposition","yposition","avg_score","score_bucket","gender_grade","group_id"
"Pass","F","Lower Than A Level","0-35",3,1,1,1,75930,111,317975,67224,-272.457718122968,71.0278440042453,461129,333,8695.82821067821,684,2865,606,4154,100,-2.45457403714385,0.639890486524732,"Pass","F - 0-35",17.5454259628562,5.63989048652473,78,"g60","F - g60","ab5699"
"Pass","F","Lower Than A Level","35-55",1,0,1,0,0,2,417,0,3.21516479986639,3.54483657502854,417,2,119.8,0,208,0,208,33.3333333333333,1.60758239993319,1.77241828751427,"Pass","F - 35-55",21.6075823999332,6.77241828751427,60,"l60","F - l60","11a221"
"Pass","F","Lower Than A Level","35-55",1,0,1,1,0,19,5952,2670,13.2901765869221,26.3440644681828,8622,38,1483.92070707071,0,313,141,454,66.6666666666667,0.699482978259058,1.38652970885173,"Pass","F - 35-55",20.6994829782591,6.38652970885173,78,"g60","F - g60","1f0326"
"Pass","F","Lower Than A Level","35-55",1,1,1,0,2473,28,9361,0,34.5927883357141,52.9477653374271,11834,56,2057.74098124098,88,334,0,423,66.6666666666667,1.2354567262755,1.89099161919383,"Pass","F - 35-55",21.2354567262755,6.89099161919383,73,"g60","F - g60","14a0f4"
"Pass","F","Lower Than A Level","35-55",1,1,1,1,154837,631,680310,126308,193.647990981548,1219.52338734585,961455,1893,48196.1749667,245,1078,200,1524,100,0.306890635469965,1.93268365664952,"Pass","F - 35-55",20.30689063547,6.93268365664952,76,"g60","F - g60","7a1007"
"Pass","F","Lower Than A Level","35-55",2,1,1,1,6919,19,20141,3379,-1.90970260491145,21.263072593654,30439,57,1126.57716727717,364,1060,178,1602,100,-0.100510663416392,1.11910908387653,"Pass","F - 35-55",19.8994893365836,6.11910908387653,59,"l60","F - l60","0ada4d"
"Pass","F","Lower Than A Level","35-55",3,1,1,1,52142,56,206434,30593,-177.78738069263,64.5568803466179,289169,168,4412.97121212121,931,3686,546,5164,100,-3.17477465522553,1.15280143476103,"Pass","F - 35-55",16.8252253447745,6.15280143476103,79,"g60","F - g60","a6df8d"
"Pass","F","Lower Than A Level","55<=",1,0,1,1,0,1,316,50,1.16851816675378,2.3977521224847,366,2,76.4444444444444,0,316,50,366,66.6666666666667,1.16851816675378,2.3977521224847,"Pass","F - 55<=",21.1685181667538,7.3977521224847,76,"g60","F - g60","18aef5"
"Pass","F","No Formal quals","0-35",1,0,1,1,0,1,248,337,0.552828925549127,2.04971176797826,585,2,84,0,248,337,585,66.6666666666667,0.552828925549127,2.04971176797826,"Pass","F - 0-35",20.5528289255491,7.04971176797826,84,"g60","F - g60","f1159f"
"Pass","F","No Formal quals","0-35",1,1,1,0,32,1,101,0,1.23989676669188,1.92194902694789,133,2,73.1428571428571,32,101,0,133,66.6666666666667,1.23989676669188,1.92194902694789,"Pass","F - 0-35",21.2398967666919,6.92194902694789,73,"g60","F - g60","054e9b"
"Pass","F","No Formal quals","0-35",1,1,1,1,8440,41,26295,2522,17.4124774460518,67.6310062587217,37257,123,3035.71334776335,206,641,62,909,100,0.424694571854921,1.6495367380176,"Pass","F - 0-35",20.4246945718549,6.6495367380176,74,"g60","F - g60","6b90ab"
"Pass","F","No Formal quals","0-35",2,1,1,1,434,2,1464,445,-0.0757888202607961,1.93024057546818,2343,6,109.285714285714,217,732,222,1172,100,-0.037894410130398,0.965120287734088,"Pass","F - 0-35",19.9621055898696,5.96512028773409,55,"l60","F - l60","df276e"
"Pass","F","No Formal quals","0-35",3,1,1,1,4381,5,22134,4536,-20.38424692832,6.48085273944582,31051,15,376.583333333333,876,4427,907,6210,100,-4.07684938566401,1.29617054788916,"Pass","F - 0-35",15.923150614336,6.29617054788916,75,"g60","F - g60","4cb73b"
"Pass","F","No Formal quals","35-55",1,1,1,0,16,1,224,0,1.08060184666687,2.25009917687172,240,2,69.8181818181818,16,224,0,240,66.6666666666667,1.08060184666687,2.25009917687172,"Pass","F - 35-55",21.0806018466669,7.25009917687172,70,"g60","F - g60","c6fe46"
"Pass","F","No Formal quals","35-55",1,1,1,1,1602,5,9184,1894,-1.69413101849355,13.1901666469923,12680,15,318.690909090909,320,1837,379,2536,100,-0.338826203698711,2.63803332939846,"Pass","F - 35-55",19.6611737963013,7.63803332939846,64,"g60","F - g60","62eb85"
"Pass","F","Post Graduate Qualification","0-35",1,0,1,1,0,1,651,105,0.759826161307733,1.94964496324549,756,2,86.7142857142857,0,651,105,756,66.6666666666667,0.759826161307733,1.94964496324549,"Pass","F - 0-35",20.7598261613077,6.94964496324549,87,"g60","F - g60","1e82ac"
"Pass","F","Post Graduate Qualification","0-35",1,1,1,1,3297,10,7173,2934,2.13578184690071,19.4384649703531,13404,30,739.644444444444,330,717,293,1340,100,0.213578184690071,1.94384649703531,"Pass","F - 0-35",20.2135781846901,6.94384649703531,74,"g60","F - g60","b92c50"
"Pass","F","Post Graduate Qualification","0-35",3,1,1,1,3665,5,14059,2647,-13.4041662899283,4.51505293306962,20371,15,394.746031746032,733,2812,529,4074,100,-2.68083325798566,0.903010586613925,"Pass","F - 0-35",17.3191667420143,5.90301058661392,79,"g60","F - g60","31cae4"
"Pass","F","Post Graduate Qualification","35-55",1,1,1,1,3239,10,10057,2086,0.192247117175345,23.0594665163124,15382,30,756.117316017316,324,1006,209,1538,100,0.0192247117175345,2.30594665163124,"Pass","F - 35-55",20.0192247117175,7.30594665163124,76,"g60","F - g60","609806"
"Pass","F","Post Graduate Qualification","35-55",3,1,1,1,5527,6,22661,4553,-22.7753606954788,9.54913804874131,32741,18,498.690476190476,921,3777,759,5457,100,-3.79589344924646,1.59152300812355,"Pass","F - 35-55",16.2041065507535,6.59152300812355,83,"g60","F - g60","ccb14c"
"Pass","M","A Level or Equivalent","0-35",1,0,1,1,0,2,95,80,1.04620728977777,-0.060077208639756,175,4,151.911111111111,0,48,40,88,66.6666666666667,0.523103644888884,-0.030038604319878,"Pass","M - 0-35",20.5231036448889,4.96996139568012,76,"g60","M - g60","917609"
"Pass","M","A Level or Equivalent","0-35",1,1,1,0,1064,13,2439,0,11.7948846618378,4.7193864511497,3503,26,839.134920634921,82,188,0,269,66.6666666666667,0.907298820141367,0.363029727011516,"Pass","M - 0-35",20.9072988201414,5.36302972701152,65,"g60","M - g60","ceefd0"
"Pass","M","A Level or Equivalent","0-35",1,1,1,1,13328,130,46121,9368,80.9379551765125,66.9117644251801,68817,390,9482.83156843157,103,355,72,529,100,0.622599655203943,0.514705880193693,"Pass","M - 0-35",20.6225996552039,5.51470588019369,73,"g60","M - g60","4a9e84"
"Pass","M","A Level or Equivalent","0-35",2,1,1,0,56,1,296,0,0.331968266889764,-0.467768894605149,352,2,60.6666666666667,56,296,0,352,66.6666666666667,0.331968266889764,-0.467768894605149,"Pass","M - 0-35",20.3319682668898,4.53223110539485,61,"g60","M - g60","b069d6"
"Pass","M","A Level or Equivalent","0-35",2,1,1,1,968,5,3821,384,-0.507094010018222,-1.79538370281815,5173,15,294.97619047619,194,764,77,1035,100,-0.101418802003644,-0.359076740563631,"Pass","M - 0-35",19.8985811979964,4.64092325943637,59,"l60","M - l60","53cefe"
"Pass","M","A Level or Equivalent","0-35",3,0,1,1,0,12,5598,970,-6.92339265503441,-13.4916418576828,6568,24,886.912698412698,0,466,81,547,66.6666666666667,-0.576949387919534,-1.12430348814023,"Pass","M - 0-35",19.4230506120805,3.87569651185976,74,"g60","M - g60","6bc1d8"
"Pass","M","A Level or Equivalent","0-35",3,1,1,0,4328,18,13864,0,-12.5194437742677,-14.4121044308995,18192,36,1320.32619047619,240,770,0,1011,66.6666666666667,-0.695524654125984,-0.800672468383307,"Pass","M - 0-35",19.304475345874,4.19932753161669,73,"g60","M - g60","e03fb8"
"Pass","M","A Level or Equivalent","0-35",3,1,1,1,714151,1907,2654403,591792,-3057.39289677928,-1132.02906465586,3960346,5721,146613.433677434,374,1392,310,2077,100,-1.60324745504944,-0.593617758078582,"Pass","M - 0-35",18.3967525449506,4.40638224192142,77,"g60","M - g60","56ff61"
"Pass","M","A Level or Equivalent","35-55",1,0,1,1,0,1,114,13,1.04747921931867,0.736409024958986,127,2,56.2,0,114,13,127,66.6666666666667,1.04747921931867,0.736409024958986,"Pass","M - 35-55",21.0474792193187,5.73640902495899,56,"l60","M - l60","bfc5d5"
"Pass","M","A Level or Equivalent","35-55",1,1,1,0,382,4,790,0,2.76940249867888,4.22441196314958,1172,8,310.543434343434,96,198,0,293,66.6666666666667,0.692350624669719,1.05610299078739,"Pass","M - 35-55",20.6923506246697,6.05610299078739,78,"g60","M - g60","8866ae"
"Pass","M","A Level or Equivalent","35-55",1,1,1,1,3265,33,12310,1987,15.7587962914055,32.4102685729551,17562,99,2523.61183261183,99,373,60,532,100,0.477539281557743,0.98212935069561,"Pass","M - 35-55",20.4775392815577,5.98212935069561,76,"g60","M - g60","bab4ab"
"Pass","M","A Level or Equivalent","35-55",2,1,1,1,213,3,1132,683,-0.547842919289238,0.0964793558437925,2028,9,185.857142857143,71,377,228,676,100,-0.182614306429746,0.0321597852812642,"Pass","M - 35-55",19.8173856935703,5.03215978528126,62,"g60","M - g60","c111dc"
"Pass","M","A Level or Equivalent","35-55",3,0,1,1,0,6,3702,418,-5.39669608546923,-4.91141586001909,4120,12,462.501984126984,0,617,70,687,66.6666666666667,-0.899449347578205,-0.818569310003181,"Pass","M - 35-55",19.1005506524218,4.18143068999682,77,"g60","M - g60","5b3d41"
"Pass","M","A Level or Equivalent","35-55",3,1,1,0,600,2,2929,0,-2.82254878716381,-1.74756008046068,3529,4,128.916666666667,300,1464,0,1764,66.6666666666667,-1.41127439358191,-0.873780040230342,"Pass","M - 35-55",18.5887256064181,4.12621995976966,64,"g60","M - g60","15864d"
"Pass","M","A Level or Equivalent","35-55",3,1,1,1,242663,536,954247,174107,-1077.1519963629,-38.2110289546533,1371017,1608,42103.6510656011,453,1780,325,2558,100,-2.00961193351287,-0.0712892331243532,"Pass","M - 35-55",17.9903880664871,4.92871076687565,79,"g60","M - g60","33ca0c"
"Pass","M","A Level or Equivalent","55<=",3,1,1,1,7501,12,22109,2077,-25.7605608910741,3.24960865381444,31687,36,898.394083694084,625,1842,173,2641,100,-2.14671340758951,0.270800721151204,"Pass","M - 55<=",17.8532865924105,5.2708007211512,75,"g60","M - g60","95bac3"
"Pass","M","HE Qualification","0-35",1,1,1,0,329,4,869,0,2.60166236420034,3.7482414378025,1198,8,356.309090909091,82,217,0,300,66.6666666666667,0.650415591050086,0.937060359450624,"Pass","M - 0-35",20.6504155910501,5.93706035945062,89,"g60","M - g60","32b836"
"Pass","M","HE Qualification","0-35",1,1,1,1,2230,21,7146,927,12.264816927152,16.4391888851004,10303,63,1653.01378066378,106,340,44,491,100,0.584038901292952,0.782818518338117,"Pass","M - 0-35",20.584038901293,5.78281851833812,79,"g60","M - g60","0da6ea"
"Pass","M","HE Qualification","0-35",2,1,1,1,5752,24,17384,1857,-6.88263053063218,-3.61937476691022,24993,72,1568.81336996337,240,724,77,1041,100,-0.286776272109674,-0.150807281954592,"Pass","M - 0-35",19.7132237278903,4.84919271804541,65,"g60","M - g60","6cc2be"
"Pass","M","HE Qualification","0-35",3,0,1,1,0,1,423,120,-0.515860248997753,-0.62453238464446,543,2,78.5,0,423,120,543,66.6666666666667,-0.515860248997753,-0.62453238464446,"Pass","M - 0-35",19.4841397510022,4.37546761535554,78,"g60","M - g60","9e21de"
"Pass","M","HE Qualification","0-35",3,1,1,0,519,3,1235,0,-0.834853199108789,-1.63292280536262,1754,6,201,173,412,0,585,66.6666666666667,-0.27828439970293,-0.544307601787539,"Pass","M - 0-35",19.7217156002971,4.45569239821246,67,"g60","M - g60","28cb0e"
"Pass","M","HE Qualification","0-35",3,1,1,1,202940,539,767206,168874,-914.383242356817,-228.16694975077,1139020,1617,42287.3545870796,377,1423,313,2113,100,-1.69644386337072,-0.423315305660055,"Pass","M - 0-35",18.3035561366293,4.57668469433994,78,"g60","M - g60","8c4d95"
"Pass","M","HE Qualification","35-55",1,1,1,0,109,2,805,0,0.861212975230533,2.30175278982797,914,4,168.1,54,402,0,457,66.6666666666667,0.430606487615266,1.15087639491398,"Pass","M - 35-55",20.4306064876153,6.15087639491398,84,"g60","M - g60","db33b7"
"Pass","M","HE Qualification","35-55",1,1,1,1,1514,11,5618,721,3.54374169937705,11.7803484304845,7853,33,801.900577200577,138,511,66,714,100,0.322158336307004,1.07094076640768,"Pass","M - 35-55",20.322158336307,6.07094076640768,73,"g60","M - g60","a79959"
"Pass","M","HE Qualification","35-55",2,1,1,1,6622,34,24539,4305,-15.9537807658627,5.98302483861038,35466,102,2187.73397435897,195,722,127,1043,100,-0.469228846054786,0.175971318782658,"Pass","M - 35-55",19.5307711539452,5.17597131878266,64,"g60","M - g60","db2fe1"
"Pass","M","HE Qualification","35-55",3,0,1,1,0,2,553,166,-1.01975833606054,-0.790113997016876,719,4,143.541666666667,0,276,83,360,66.6666666666667,-0.509879168030271,-0.395056998508438,"Pass","M - 35-55",19.4901208319697,4.60494300149156,72,"g60","M - g60","c30967"
"Pass","M","HE Qualification","35-55",3,1,1,0,354,1,2075,0,-1.38753392280328,0.0588890131345243,2429,2,69.6,354,2075,0,2429,66.6666666666667,-1.38753392280328,0.0588890131345243,"Pass","M - 35-55",18.6124660771967,5.05888901313452,70,"g60","M - g60","963a46"
"Pass","M","HE Qualification","35-55",3,1,1,1,187595,377,700371,134681,-850.336708049802,10.4758832131198,1022647,1131,29696.3757381507,498,1858,357,2713,100,-2.25553503461486,0.0277874886289651,"Pass","M - 35-55",17.7444649653851,5.02778748862896,79,"g60","M - g60","a1c60b"
"Pass","M","HE Qualification","55<=",1,1,1,1,175,1,384,204,-0.330371361771355,1.32429159089824,763,3,83,175,384,204,763,100,-0.330371361771355,1.32429159089824,"Pass","M - 55<=",19.6696286382286,6.32429159089824,83,"g60","M - g60","4f414f"
"Pass","M","HE Qualification","55<=",2,1,1,1,2836,8,11288,2757,-9.84776022277125,6.87778913881884,16881,24,481.919047619048,354,1411,345,2110,100,-1.23097002784641,0.859723642352355,"Pass","M - 55<=",18.7690299721536,5.85972364235236,60,"l60","M - l60","fcec61"
"Pass","M","HE Qualification","55<=",3,1,1,1,23156,35,82813,18644,-95.6593548399713,33.1115399383768,124613,105,2667.46587301587,662,2366,533,3560,100,-2.73312442399918,0.946043998239338,"Pass","M - 55<=",17.2668755760008,5.94604399823934,76,"g60","M - g60","1ab55c"
"Pass","M","Lower Than A Level","0-35",1,0,1,0,0,1,51,0,0.993213310797756,0.761236886925079,51,1,91.5,0,51,0,51,33.3333333333333,0.993213310797756,0.761236886925079,"Pass","M - 0-35",20.9932133107978,5.76123688692508,92,"g60","M - g60","1c3f58"
"Pass","M","Lower Than A Level","0-35",1,0,1,1,0,1,80,173,0.27066538271485,-0.382192182742121,253,2,72.75,0,80,173,253,66.6666666666667,0.27066538271485,-0.382192182742121,"Pass","M - 0-35",20.2706653827148,4.61780781725788,73,"g60","M - g60","0d6bd8"
"Pass","M","Lower Than A Level","0-35",1,1,1,0,134,4,296,0,4.3615571643694,2.29124447244809,430,8,307.966233766234,34,74,0,108,66.6666666666667,1.09038929109235,0.572811118112022,"Pass","M - 0-35",21.0903892910924,5.57281111811202,77,"g60","M - g60","27d82e"
"Pass","M","Lower Than A Level","0-35",1,1,1,1,5099,43,17577,2735,27.5072768148536,19.8296954117015,25411,129,3285.5424963925,119,409,64,591,100,0.639704111973339,0.461155707248873,"Pass","M - 0-35",20.6397041119733,5.46115570724887,76,"g60","M - g60","bf7867"
"Pass","M","Lower Than A Level","0-35",2,0,1,1,0,2,950,30,0.576487326705111,-1.10346348426263,980,4,132.571428571429,0,475,15,490,66.6666666666667,0.288243663352556,-0.551731742131315,"Pass","M - 0-35",20.2882436633526,4.44826825786869,66,"g60","M - g60","ba4314"
"Pass","M","Lower Than A Level","0-35",2,1,1,0,589,7,1916,0,2.80116287110447,-3.41800143064915,2505,14,441.459096459096,84,274,0,358,66.6666666666667,0.400166124443496,-0.488285918664165,"Pass","M - 0-35",20.4001661244435,4.51171408133584,63,"g60","M - g60","b1734f"
"Pass","M","Lower Than A Level","0-35",2,1,1,1,94763,345,311725,54519,-126.534569890354,-75.5907023922062,461007,1035,24038.9554057054,275,904,158,1336,100,-0.366766869247403,-0.2191034851948,"Pass","M - 0-35",19.6332331307526,4.7808965148052,70,"g60","M - g60","03875b"
"Pass","M","Lower Than A Level","0-35",3,0,1,1,0,7,2190,567,-4.1335589246986,-8.40748826610134,2757,14,585.313492063492,0,313,81,394,66.6666666666667,-0.590508417814085,-1.20106975230019,"Pass","M - 0-35",19.4094915821859,3.79893024769981,84,"g60","M - g60","0b5a7b"
"Pass","M","Lower Than A Level","0-35",3,1,1,0,465,4,4565,0,-3.20900621884056,-3.64745104054062,5030,8,330.027777777778,116,1141,0,1258,66.6666666666667,-0.80225155471014,-0.911862760135154,"Pass","M - 0-35",19.1977484452899,4.08813723986485,83,"g60","M - g60","3e955e"
"Pass","M","Lower Than A Level","0-35",3,1,1,1,456438,930,1754320,408197,-1961.69499429613,-591.251401310632,2618955,2790,72775.7596681097,491,1886,439,2816,100,-2.1093494562324,-0.635754194957669,"Pass","M - 0-35",17.8906505437676,4.36424580504233,78,"g60","M - g60","ee7fc8"
"Pass","M","Lower Than A Level","35-55",1,0,1,1,0,2,498,110,0.768056018152359,1.25619790387892,608,4,174.155555555556,0,249,55,304,66.6666666666667,0.384028009076179,0.628098951939461,"Pass","M - 35-55",20.3840280090762,5.62809895193946,87,"g60","M - g60","a6e123"
"Pass","M","Lower Than A Level","35-55",1,1,1,0,544,5,993,0,3.65986370725246,5.16434772144078,1537,10,409.276767676768,109,199,0,307,66.6666666666667,0.731972741450493,1.03286954428816,"Pass","M - 35-55",20.7319727414505,6.03286954428816,82,"g60","M - g60","8e87ea"
"Pass","M","Lower Than A Level","35-55",1,1,1,1,4648,30,15246,2531,12.0842488846639,27.6734475278049,22425,90,2307.6091991342,155,508,84,748,100,0.402808296155463,0.922448250926829,"Pass","M - 35-55",20.4028082961555,5.92244825092683,77,"g60","M - g60","5aacec"
"Pass","M","Lower Than A Level","35-55",2,0,1,1,0,3,1128,341,-0.331395088651265,-1.58704392051944,1469,6,181.746031746032,0,376,114,490,66.6666666666667,-0.110465029550422,-0.529014640173147,"Pass","M - 35-55",19.8895349704496,4.47098535982685,61,"g60","M - g60","8d3a9d"
"Pass","M","Lower Than A Level","35-55",2,1,1,0,826,5,2885,0,-0.429559656234738,0.0643008330802768,3711,10,355.15873015873,165,577,0,742,66.6666666666667,-0.0859119312469476,0.0128601666160554,"Pass","M - 35-55",19.9140880687531,5.01286016661606,71,"g60","M - g60","1918fb"
"Pass","M","Lower Than A Level","35-55",2,1,1,1,62569,177,214698,34270,-133.824971327779,42.6934144370367,311537,531,12123.585042735,353,1213,194,1760,100,-0.756073284337737,0.241205731282693,"Pass","M - 35-55",19.2439267156623,5.24120573128269,68,"g60","M - g60","0152bb"
"Pass","M","Lower Than A Level","35-55",3,0,1,1,0,3,1875,224,-3.00041424240012,-2.68503373531146,2099,6,260.539682539683,0,625,75,700,66.6666666666667,-1.00013808080004,-0.89501124510382,"Pass","M - 35-55",18.9998619192,4.10498875489618,87,"g60","M - g60","f813c4"
"Pass","M","Lower Than A Level","35-55",3,1,1,0,1420,2,5641,0,-4.43349987467636,0.171484093312522,7061,4,169.651515151515,710,2820,0,3530,66.6666666666667,-2.21674993733818,0.0857420466562611,"Pass","M - 35-55",17.7832500626618,5.08574204665626,85,"g60","M - g60","363e27"
"Pass","M","Lower Than A Level","35-55",3,1,1,1,257819,394,969795,163507,-1037.18328157325,-28.4469537812408,1391121,1182,31408.6282106782,654,2461,415,3531,100,-2.63244487708946,-0.0722003903077177,"Pass","M - 35-55",17.3675551229105,4.92779960969228,80,"g60","M - g60","0c249a"
"Pass","M","Lower Than A Level","55<=",1,1,1,1,5,1,219,32,-0.0268810299609261,0.402036264101186,256,3,80.8333333333333,5,219,32,256,100,-0.0268810299609261,0.402036264101186,"Pass","M - 55<=",19.9731189700391,5.40203626410119,81,"g60","M - g60","6efccb"
"Pass","M","Lower Than A Level","55<=",2,1,1,1,1927,6,6921,1633,-6.41797281017123,3.78128431262121,10481,18,446.619047619048,321,1154,272,1747,100,-1.06966213502854,0.630214052103534,"Pass","M - 55<=",18.9303378649715,5.63021405210353,74,"g60","M - g60","505020"
"Pass","M","Lower Than A Level","55<=",3,1,1,1,2635,6,13085,1541,-12.5439059303118,1.93211469652097,17261,18,480.477777777778,439,2181,257,2877,100,-2.0906509883853,0.322019116086828,"Pass","M - 55<=",17.9093490116147,5.32201911608683,80,"g60","M - g60","8c0eec"
"Pass","M","No Formal quals","0-35",1,1,1,1,58,1,239,13,0.589020665463826,0.93136822817835,310,3,76.1,58,239,13,310,100,0.589020665463826,0.93136822817835,"Pass","M - 0-35",20.5890206654638,5.93136822817835,76,"g60","M - g60","f414e5"
"Pass","M","No Formal quals","0-35",2,1,1,1,1069,3,2327,606,-1.92975718219744,-0.91090477565264,4002,9,127.179487179487,356,776,202,1334,100,-0.643252394065813,-0.303634925217547,"Pass","M - 0-35",19.3567476059342,4.69636507478245,42,"l60","M - l60","4404de"
"Pass","M","No Formal quals","0-35",3,1,1,1,6995,18,27489,5606,-36.9712919166994,-8.49089222580156,40090,54,1358.32846320346,389,1527,311,2227,100,-2.05396066203885,-0.471716234766753,"Pass","M - 0-35",17.9460393379611,4.52828376523325,75,"g60","M - g60","50611d"
"Pass","M","No Formal quals","35-55",3,1,1,1,1995,4,9607,802,-10.0114752869573,0.0972390974899632,12404,12,296.833333333333,499,2402,200,3101,100,-2.50286882173932,0.0243097743724908,"Pass","M - 35-55",17.4971311782607,5.02430977437249,74,"g60","M - g60","af70b0"
"Pass","M","Post Graduate Qualification","0-35",3,1,1,1,7584,23,23914,4445,-32.2207865446356,-7.54378331606409,35943,69,1868.62341269841,330,1040,193,1563,100,-1.40090376281024,-0.327990578959308,"Pass","M - 0-35",18.5990962371898,4.67200942104069,81,"g60","M - g60","db4a96"
"Pass","M","Post Graduate Qualification","35-55",2,1,1,1,95,2,604,127,0.24971013799914,0.319500895349391,826,6,103.233766233766,48,302,64,413,100,0.12485506899957,0.159750447674695,"Pass","M - 35-55",20.1248550689996,5.1597504476747,52,"l60","M - l60","530137"
"Pass","M","Post Graduate Qualification","35-55",3,1,1,0,59,1,157,0,-0.606130726342647,-0.257450658022814,216,2,78.8571428571429,59,157,0,216,66.6666666666667,-0.606130726342647,-0.257450658022814,"Pass","M - 35-55",19.3938692736574,4.74254934197719,79,"g60","M - g60","31fcd7"
"Pass","M","Post Graduate Qualification","35-55",3,1,1,1,13525,34,59212,9896,-70.0453782178078,5.22721570293324,82633,102,2740.48089133089,398,1742,291,2430,100,-2.0601581828767,0.153741638321566,"Pass","M - 35-55",17.9398418171233,5.15374163832157,81,"g60","M - g60","49f1cd"
"Pass","M","Post Graduate Qualification","55<=",3,1,1,1,1872,4,8351,1048,-9.11354398517788,3.0300633295983,11271,12,323.108974358974,468,2088,262,2818,100,-2.27838599629447,0.757515832399574,"Pass","M - 55<=",17.7216140037055,5.75751583239957,81,"g60","M - g60","afc877"
"Withdrawn","F","A Level or Equivalent","0-35",1,0,1,0,0,16,497,0,41.4623454035606,-3.51043839414331,497,16,375.833333333333,0,31,0,31,33.3333333333333,2.59139658772254,-0.219402399633957,"Fail","F - 0-35",22.5913965877225,4.78059760036604,23,"l60","F - l60","78c357"
"Withdrawn","F","A Level or Equivalent","0-35",1,1,0,0,7396,116,0,0,299.32270535252,-18.13131622836,7396,116,2613,64,0,0,64,33.3333333333333,2.58036814959069,-0.156304450244483,"Fail","F - 0-35",22.5803681495907,4.84369554975552,23,"l60","F - l60","ef3a92"
"Withdrawn","F","A Level or Equivalent","0-35",1,1,1,0,51763,330,66382,0,645.753275923946,126.665436746877,118145,660,20307.8603174603,157,201,0,358,66.6666666666667,1.95682810886044,0.383834656808718,"Fail","F - 0-35",21.9568281088604,5.38383465680872,62,"g60","F - g60","9b4b20"
"Withdrawn","F","A Level or Equivalent","0-35",1,1,1,1,14201,52,43450,9194,77.4264587148983,25.5798346118225,66845,156,2654.33134920635,273,836,177,1285,100,1.48897035990189,0.491919896381202,"Fail","F - 0-35",21.4889703599019,5.4919198963812,51,"l60","F - l60","21f7c9"
"Withdrawn","F","A Level or Equivalent","0-35",2,1,0,0,3210,51,0,0,108.88159111508,-61.3157596824821,3210,51,273,63,0,0,63,33.3333333333333,2.13493315911921,-1.20226979769573,"Fail","F - 0-35",22.1349331591192,3.79773020230427,5,"l60","F - l60","5f447f"
"Withdrawn","F","A Level or Equivalent","0-35",2,1,1,0,17412,100,17374,0,159.79120681412,-61.5036270184614,34786,200,4107.50238095238,174,174,0,348,66.6666666666667,1.5979120681412,-0.615036270184614,"Fail","F - 0-35",21.5979120681412,4.38496372981539,41,"l60","F - l60","54b86e"
"Withdrawn","F","A Level or Equivalent","0-35",2,1,1,1,3953,18,9243,1003,25.0841502807256,-10.8678290434814,14199,54,643.95,220,514,56,789,100,1.39356390448475,-0.603768280193408,"Fail","F - 0-35",21.3935639044848,4.39623171980659,36,"l60","F - l60","c9b07e"
"Withdrawn","F","A Level or Equivalent","0-35",3,1,0,0,66,2,0,0,3.10226800959547,-4.33876394301593,66,2,0,33,0,0,33,33.3333333333333,1.55113400479773,-2.16938197150797,"Fail","F - 0-35",21.5511340047977,2.83061802849203,0,"l60","F - l60","e58178"
"Withdrawn","F","A Level or Equivalent","0-35",3,1,1,0,15324,27,29523,0,-8.03151005489731,-24.0648795150971,44847,54,1990.56746031746,568,1093,0,1661,66.6666666666667,-0.297463335366567,-0.891291833892485,"Fail","F - 0-35",19.7025366646334,4.10870816610751,74,"g60","F - g60","0bb810"
"Withdrawn","F","A Level or Equivalent","0-35",3,1,1,1,7606,12,28095,8313,-18.9483451354243,-4.66760416104331,44014,36,785.95,634,2341,693,3668,100,-1.57902876128536,-0.388967013420276,"Fail","F - 0-35",18.4209712387146,4.61103298657972,65,"g60","F - g60","1653ec"
"Withdrawn","F","A Level or Equivalent","35-55",1,0,1,0,0,4,161,0,7.79313023107607,1.215929282434,161,4,212.3,0,40,0,40,33.3333333333333,1.94828255776902,0.303982320608501,"Fail","F - 35-55",21.948282557769,5.3039823206085,53,"l60","F - l60","e7ddba"
"Withdrawn","F","A Level or Equivalent","35-55",1,0,1,1,0,1,329,17,1.26256119718833,0.147638111617372,346,2,73.6,0,329,17,346,66.6666666666667,1.26256119718833,0.147638111617372,"Fail","F - 35-55",21.2625611971883,5.14763811161737,74,"g60","F - g60","334010"
"Withdrawn","F","A Level or Equivalent","35-55",1,1,0,0,3361,44,0,0,108.429267664508,4.75637198354183,3361,44,692.75,76,0,0,76,33.3333333333333,2.46430153782972,0.108099363262314,"Fail","F - 35-55",22.4643015378297,5.10809936326231,16,"l60","F - l60","84f269"
"Withdrawn","F","A Level or Equivalent","35-55",1,1,1,0,32607,127,39865,0,207.044450978642,104.065197425733,72472,254,7934.92261904762,257,314,0,571,66.6666666666667,1.63027126754836,0.819411003352226,"Fail","F - 35-55",21.6302712675484,5.81941100335223,62,"g60","F - g60","507e3c"
